行政區別,村里別,候選人1＿候選人名稱,候選人1＿黨籍,候選人1_得票數,候選人2＿候選人名稱,候選人2＿黨籍,候選人2_得票數,候選人3＿候選人名稱,候選人3＿黨籍,候選人3_得票數,候選人4＿候選人名稱,候選人4＿黨籍,候選人4_得票數,候選人5＿候選人名稱,候選人5＿黨籍,候選人5_得票數,候選人6＿候選人名稱,候選人6＿黨籍,候選人6_得票數,候選人7＿候選人名稱,候選人7＿黨籍,候選人7_得票數,候選人8＿候選人名稱,候選人8＿黨籍,候選人8_得票數,候選人9＿候選人名稱,候選人9＿黨籍,候選人9_得票數,候選人10＿候選人名稱,候選人10＿黨籍,候選人10_得票數,候選人11＿候選人名稱,候選人11＿黨籍,候選人11_得票數,候選人12＿候選人名稱,候選人12＿黨籍,候選人12_得票數,候選人13＿候選人名稱,候選人13＿黨籍,候選人13_得票數,候選人14＿候選人名稱,候選人14＿黨籍,候選人14_得票數,候選人15＿候選人名稱,候選人15＿黨籍,候選人15_得票數,候選人16＿候選人名稱,候選人16＿黨籍,候選人16_得票數,候選人17＿候選人名稱,候選人17＿黨籍,候選人17_得票數,候選人18＿候選人名稱,候選人18＿黨籍,候選人18_得票數,候選人19＿候選人名稱,候選人19＿黨籍,候選人19_得票數,候選人20＿候選人名稱,候選人20＿黨籍,候選人20_得票數,候選人21＿候選人名稱,候選人21＿黨籍,候選人21_得票數,候選人22＿候選人名稱,候選人22＿黨籍,候選人22_得票數,候選人23＿候選人名稱,候選人23＿黨籍,候選人23_得票數,有效票數A,無效票數B,投票數C,選舉人數G,投票率H
吉安鄉,仁里村,傅崐萁,中國國民黨,3600,周玉梅,無黨籍及未經政黨推薦,42,張美慧,民主進步黨,2700,許願神,無黨籍及未經政黨推薦,350,吳建智咖啡哥,無黨籍及未經政黨推薦,22,忠仁．達祿斯,無黨籍及未經政黨推薦,12,米甘幹．理佛克,無黨籍及未經政黨推薦,12,鄭天財 Sra‧Kacaw,中國國民黨,776,陳國榮,無黨籍及未經政黨推薦,8,陳政宗,無黨籍及未經政黨推薦,36,陳瑩,民主進步黨,172,高美珠,無黨籍及未經政黨推薦,18,黃仁,中國國民黨,86,伍麗華 Saidhai．Tahovecahe,民主進步黨,16,孔文吉,中國國民黨,26,張子孝,無黨籍及未經政黨推薦,6,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,4,林世偉,無黨籍及未經政黨推薦,4,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,2,胡黃廣文,無黨籍及未經政黨推薦,10,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,36,2004,62,2066,3422,60.37
吉安鄉,光華村,傅崐萁,中國國民黨,1176,周玉梅,無黨籍及未經政黨推薦,8,張美慧,民主進步黨,654,許願神,無黨籍及未經政黨推薦,94,吳建智咖啡哥,無黨籍及未經政黨推薦,12,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,6,鄭天財 Sra‧Kacaw,中國國民黨,254,陳國榮,無黨籍及未經政黨推薦,6,陳政宗,無黨籍及未經政黨推薦,40,陳瑩,民主進步黨,90,高美珠,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,28,伍麗華 Saidhai．Tahovecahe,民主進步黨,6,孔文吉,中國國民黨,26,張子孝,無黨籍及未經政黨推薦,8,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,16,林世偉,無黨籍及未經政黨推薦,2,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,6,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,66,724,24,748,1228,60.91
吉安鄉,勝安村,傅崐萁,中國國民黨,3188,周玉梅,無黨籍及未經政黨推薦,48,張美慧,民主進步黨,2954,許願神,無黨籍及未經政黨推薦,358,吳建智咖啡哥,無黨籍及未經政黨推薦,2,忠仁．達祿斯,無黨籍及未經政黨推薦,6,米甘幹．理佛克,無黨籍及未經政黨推薦,2,鄭天財 Sra‧Kacaw,中國國民黨,188,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,16,陳瑩,民主進步黨,30,高美珠,無黨籍及未經政黨推薦,8,黃仁,中國國民黨,12,伍麗華 Saidhai．Tahovecahe,民主進步黨,8,孔文吉,中國國民黨,20,張子孝,無黨籍及未經政黨推薦,4,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,6,林世偉,無黨籍及未經政黨推薦,2,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,4,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,2,高金素梅,無黨籍及未經政黨推薦,30,488,20,508,780,65.13
吉安鄉,北昌村,傅崐萁,中國國民黨,4536,周玉梅,無黨籍及未經政黨推薦,58,張美慧,民主進步黨,3820,許願神,無黨籍及未經政黨推薦,490,吳建智咖啡哥,無黨籍及未經政黨推薦,2,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,4,鄭天財 Sra‧Kacaw,中國國民黨,242,陳國榮,無黨籍及未經政黨推薦,2,陳政宗,無黨籍及未經政黨推薦,30,陳瑩,民主進步黨,92,高美珠,無黨籍及未經政黨推薦,14,黃仁,中國國民黨,42,伍麗華 Saidhai．Tahovecahe,民主進步黨,16,孔文吉,中國國民黨,30,張子孝,無黨籍及未經政黨推薦,12,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,2,林世偉,無黨籍及未經政黨推薦,6,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,16,胡黃廣文,無黨籍及未經政黨推薦,16,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,54,966,38,1004,1800,55.78
吉安鄉,南昌村,傅崐萁,中國國民黨,2016,周玉梅,無黨籍及未經政黨推薦,22,張美慧,民主進步黨,1604,許願神,無黨籍及未經政黨推薦,216,吳建智咖啡哥,無黨籍及未經政黨推薦,20,忠仁．達祿斯,無黨籍及未經政黨推薦,10,米甘幹．理佛克,無黨籍及未經政黨推薦,8,鄭天財 Sra‧Kacaw,中國國民黨,1056,陳國榮,無黨籍及未經政黨推薦,2,陳政宗,無黨籍及未經政黨推薦,32,陳瑩,民主進步黨,170,高美珠,無黨籍及未經政黨推薦,12,黃仁,中國國民黨,140,伍麗華 Saidhai．Tahovecahe,民主進步黨,14,孔文吉,中國國民黨,24,張子孝,無黨籍及未經政黨推薦,12,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,4,林世偉,無黨籍及未經政黨推薦,4,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,2,胡黃廣文,無黨籍及未經政黨推薦,4,高畹芯,無黨籍及未經政黨推薦,4,高金素梅,無黨籍及未經政黨推薦,42,2186,50,2236,3658,61.13
吉安鄉,南華村,傅崐萁,中國國民黨,660,周玉梅,無黨籍及未經政黨推薦,10,張美慧,民主進步黨,724,許願神,無黨籍及未經政黨推薦,68,吳建智咖啡哥,無黨籍及未經政黨推薦,2,忠仁．達祿斯,無黨籍及未經政黨推薦,4,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,226,陳國榮,無黨籍及未經政黨推薦,2,陳政宗,無黨籍及未經政黨推薦,8,陳瑩,民主進步黨,70,高美珠,無黨籍及未經政黨推薦,10,黃仁,中國國民黨,32,伍麗華 Saidhai．Tahovecahe,民主進步黨,12,孔文吉,中國國民黨,54,張子孝,無黨籍及未經政黨推薦,8,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,2,林世偉,無黨籍及未經政黨推薦,2,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,4,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,90,682,26,708,1202,58.9
吉安鄉,吉安村,傅崐萁,中國國民黨,3326,周玉梅,無黨籍及未經政黨推薦,34,張美慧,民主進步黨,2528,許願神,無黨籍及未經政黨推薦,334,吳建智咖啡哥,無黨籍及未經政黨推薦,4,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,14,鄭天財 Sra‧Kacaw,中國國民黨,288,陳國榮,無黨籍及未經政黨推薦,2,陳政宗,無黨籍及未經政黨推薦,10,陳瑩,民主進步黨,76,高美珠,無黨籍及未經政黨推薦,12,黃仁,中國國民黨,36,伍麗華 Saidhai．Tahovecahe,民主進步黨,32,孔文吉,中國國民黨,26,張子孝,無黨籍及未經政黨推薦,26,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,6,林世偉,無黨籍及未經政黨推薦,4,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,16,胡黃廣文,無黨籍及未經政黨推薦,8,高畹芯,無黨籍及未經政黨推薦,4,高金素梅,無黨籍及未經政黨推薦,106,1270,28,1298,2220,58.47
吉安鄉,太昌村,傅崐萁,中國國民黨,1876,周玉梅,無黨籍及未經政黨推薦,18,張美慧,民主進步黨,1624,許願神,無黨籍及未經政黨推薦,174,吳建智咖啡哥,無黨籍及未經政黨推薦,14,忠仁．達祿斯,無黨籍及未經政黨推薦,8,米甘幹．理佛克,無黨籍及未經政黨推薦,4,鄭天財 Sra‧Kacaw,中國國民黨,444,陳國榮,無黨籍及未經政黨推薦,6,陳政宗,無黨籍及未經政黨推薦,20,陳瑩,民主進步黨,94,高美珠,無黨籍及未經政黨推薦,18,黃仁,中國國民黨,64,伍麗華 Saidhai．Tahovecahe,民主進步黨,16,孔文吉,中國國民黨,32,張子孝,無黨籍及未經政黨推薦,18,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,14,林世偉,無黨籍及未經政黨推薦,14,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,8,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,104,1376,50,1426,2548,55.97
吉安鄉,宜昌村,傅崐萁,中國國民黨,2162,周玉梅,無黨籍及未經政黨推薦,22,張美慧,民主進步黨,1766,許願神,無黨籍及未經政黨推薦,216,吳建智咖啡哥,無黨籍及未經政黨推薦,12,忠仁．達祿斯,無黨籍及未經政黨推薦,8,米甘幹．理佛克,無黨籍及未經政黨推薦,4,鄭天財 Sra‧Kacaw,中國國民黨,594,陳國榮,無黨籍及未經政黨推薦,6,陳政宗,無黨籍及未經政黨推薦,34,陳瑩,民主進步黨,202,高美珠,無黨籍及未經政黨推薦,32,黃仁,中國國民黨,104,伍麗華 Saidhai．Tahovecahe,民主進步黨,10,孔文吉,中國國民黨,12,張子孝,無黨籍及未經政黨推薦,6,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,10,林世偉,無黨籍及未經政黨推薦,2,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,8,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,44,1226,40,1266,1950,64.92
吉安鄉,干城村,傅崐萁,中國國民黨,678,周玉梅,無黨籍及未經政黨推薦,4,張美慧,民主進步黨,290,許願神,無黨籍及未經政黨推薦,44,吳建智咖啡哥,無黨籍及未經政黨推薦,4,忠仁．達祿斯,無黨籍及未經政黨推薦,6,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,148,陳國榮,無黨籍及未經政黨推薦,4,陳政宗,無黨籍及未經政黨推薦,8,陳瑩,民主進步黨,14,高美珠,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,6,伍麗華 Saidhai．Tahovecahe,民主進步黨,22,孔文吉,中國國民黨,54,張子孝,無黨籍及未經政黨推薦,12,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,2,林世偉,無黨籍及未經政黨推薦,12,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,60,504,34,538,952,56.51
吉安鄉,慶豐村,傅崐萁,中國國民黨,4156,周玉梅,無黨籍及未經政黨推薦,66,張美慧,民主進步黨,3624,許願神,無黨籍及未經政黨推薦,396,吳建智咖啡哥,無黨籍及未經政黨推薦,10,忠仁．達祿斯,無黨籍及未經政黨推薦,16,米甘幹．理佛克,無黨籍及未經政黨推薦,10,鄭天財 Sra‧Kacaw,中國國民黨,434,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,40,陳瑩,民主進步黨,114,高美珠,無黨籍及未經政黨推薦,20,黃仁,中國國民黨,42,伍麗華 Saidhai．Tahovecahe,民主進步黨,46,孔文吉,中國國民黨,126,張子孝,無黨籍及未經政黨推薦,34,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,22,林世偉,無黨籍及未經政黨推薦,20,林果,無黨籍及未經政黨推薦,2,盧縣一,中國國民黨,6,胡黃廣文,無黨籍及未經政黨推薦,12,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,128,2198,78,2276,3656,62.25
吉安鄉,東昌村,傅崐萁,中國國民黨,2882,周玉梅,無黨籍及未經政黨推薦,32,張美慧,民主進步黨,2022,許願神,無黨籍及未經政黨推薦,346,吳建智咖啡哥,無黨籍及未經政黨推薦,16,忠仁．達祿斯,無黨籍及未經政黨推薦,20,米甘幹．理佛克,無黨籍及未經政黨推薦,2,鄭天財 Sra‧Kacaw,中國國民黨,1196,陳國榮,無黨籍及未經政黨推薦,12,陳政宗,無黨籍及未經政黨推薦,54,陳瑩,民主進步黨,202,高美珠,無黨籍及未經政黨推薦,26,黃仁,中國國民黨,186,伍麗華 Saidhai．Tahovecahe,民主進步黨,20,孔文吉,中國國民黨,28,張子孝,無黨籍及未經政黨推薦,4,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,14,林世偉,無黨籍及未經政黨推薦,16,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,2,胡黃廣文,無黨籍及未經政黨推薦,14,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,66,2070,52,2122,3286,64.58
吉安鄉,永安村,傅崐萁,中國國民黨,2760,周玉梅,無黨籍及未經政黨推薦,34,張美慧,民主進步黨,2026,許願神,無黨籍及未經政黨推薦,262,吳建智咖啡哥,無黨籍及未經政黨推薦,8,忠仁．達祿斯,無黨籍及未經政黨推薦,2,米甘幹．理佛克,無黨籍及未經政黨推薦,2,鄭天財 Sra‧Kacaw,中國國民黨,204,陳國榮,無黨籍及未經政黨推薦,2,陳政宗,無黨籍及未經政黨推薦,14,陳瑩,民主進步黨,80,高美珠,無黨籍及未經政黨推薦,22,黃仁,中國國民黨,46,伍麗華 Saidhai．Tahovecahe,民主進步黨,14,孔文吉,中國國民黨,26,張子孝,無黨籍及未經政黨推薦,20,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,4,林世偉,無黨籍及未經政黨推薦,8,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,10,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,2,高金素梅,無黨籍及未經政黨推薦,36,2284,52,2336,4230,55.22
吉安鄉,永興村,傅崐萁,中國國民黨,1728,周玉梅,無黨籍及未經政黨推薦,10,張美慧,民主進步黨,1066,許願神,無黨籍及未經政黨推薦,168,吳建智咖啡哥,無黨籍及未經政黨推薦,2,忠仁．達祿斯,無黨籍及未經政黨推薦,4,米甘幹．理佛克,無黨籍及未經政黨推薦,16,鄭天財 Sra‧Kacaw,中國國民黨,380,陳國榮,無黨籍及未經政黨推薦,4,陳政宗,無黨籍及未經政黨推薦,28,陳瑩,民主進步黨,86,高美珠,無黨籍及未經政黨推薦,38,黃仁,中國國民黨,54,伍麗華 Saidhai．Tahovecahe,民主進步黨,6,孔文吉,中國國民黨,28,張子孝,無黨籍及未經政黨推薦,8,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,6,林世偉,無黨籍及未經政黨推薦,10,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,8,胡黃廣文,無黨籍及未經政黨推薦,6,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,84,2202,82,2284,3946,57.88
吉安鄉,福興村,傅崐萁,中國國民黨,1566,周玉梅,無黨籍及未經政黨推薦,22,張美慧,民主進步黨,1504,許願神,無黨籍及未經政黨推薦,174,吳建智咖啡哥,無黨籍及未經政黨推薦,4,忠仁．達祿斯,無黨籍及未經政黨推薦,14,米甘幹．理佛克,無黨籍及未經政黨推薦,2,鄭天財 Sra‧Kacaw,中國國民黨,176,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,24,陳瑩,民主進步黨,74,高美珠,無黨籍及未經政黨推薦,12,黃仁,中國國民黨,20,伍麗華 Saidhai．Tahovecahe,民主進步黨,48,孔文吉,中國國民黨,92,張子孝,無黨籍及未經政黨推薦,40,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,12,林世偉,無黨籍及未經政黨推薦,14,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,6,胡黃廣文,無黨籍及未經政黨推薦,8,高畹芯,無黨籍及未經政黨推薦,2,高金素梅,無黨籍及未經政黨推薦,194,4912,164,5076,8802,57.67
吉安鄉,稻香村,傅崐萁,中國國民黨,2188,周玉梅,無黨籍及未經政黨推薦,32,張美慧,民主進步黨,1558,許願神,無黨籍及未經政黨推薦,208,吳建智咖啡哥,無黨籍及未經政黨推薦,2,忠仁．達祿斯,無黨籍及未經政黨推薦,4,米甘幹．理佛克,無黨籍及未經政黨推薦,6,鄭天財 Sra‧Kacaw,中國國民黨,124,陳國榮,無黨籍及未經政黨推薦,4,陳政宗,無黨籍及未經政黨推薦,12,陳瑩,民主進步黨,66,高美珠,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,24,伍麗華 Saidhai．Tahovecahe,民主進步黨,2,孔文吉,中國國民黨,18,張子孝,無黨籍及未經政黨推薦,16,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,6,林世偉,無黨籍及未經政黨推薦,2,林果,無黨籍及未經政黨推薦,2,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,34,414,14,428,704,60.8
壽豐鄉,光榮村,傅崐萁,中國國民黨,108,周玉梅,無黨籍及未經政黨推薦,0,張美慧,民主進步黨,70,許願神,無黨籍及未經政黨推薦,10,吳建智咖啡哥,無黨籍及未經政黨推薦,10,忠仁．達祿斯,無黨籍及未經政黨推薦,6,米甘幹．理佛克,無黨籍及未經政黨推薦,4,鄭天財 Sra‧Kacaw,中國國民黨,604,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,24,陳瑩,民主進步黨,102,高美珠,無黨籍及未經政黨推薦,12,黃仁,中國國民黨,40,伍麗華 Saidhai．Tahovecahe,民主進步黨,2,孔文吉,中國國民黨,6,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,4,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,2,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,4,1078,20,1098,1690,64.97
壽豐鄉,共和村,傅崐萁,中國國民黨,408,周玉梅,無黨籍及未經政黨推薦,6,張美慧,民主進步黨,294,許願神,無黨籍及未經政黨推薦,44,吳建智咖啡哥,無黨籍及未經政黨推薦,4,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,2,鄭天財 Sra‧Kacaw,中國國民黨,140,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,2,陳瑩,民主進步黨,26,高美珠,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,4,伍麗華 Saidhai．Tahovecahe,民主進步黨,2,孔文吉,中國國民黨,0,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,2,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,12,1424,52,1476,2624,56.25
壽豐鄉,壽豐村,傅崐萁,中國國民黨,750,周玉梅,無黨籍及未經政黨推薦,2,張美慧,民主進步黨,556,許願神,無黨籍及未經政黨推薦,44,吳建智咖啡哥,無黨籍及未經政黨推薦,12,忠仁．達祿斯,無黨籍及未經政黨推薦,4,米甘幹．理佛克,無黨籍及未經政黨推薦,4,鄭天財 Sra‧Kacaw,中國國民黨,432,陳國榮,無黨籍及未經政黨推薦,8,陳政宗,無黨籍及未經政黨推薦,22,陳瑩,民主進步黨,120,高美珠,無黨籍及未經政黨推薦,6,黃仁,中國國民黨,26,伍麗華 Saidhai．Tahovecahe,民主進步黨,18,孔文吉,中國國民黨,6,張子孝,無黨籍及未經政黨推薦,2,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,4,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,10,958,26,984,1628,60.44
壽豐鄉,平和村,傅崐萁,中國國民黨,658,周玉梅,無黨籍及未經政黨推薦,8,張美慧,民主進步黨,652,許願神,無黨籍及未經政黨推薦,32,吳建智咖啡哥,無黨籍及未經政黨推薦,10,忠仁．達祿斯,無黨籍及未經政黨推薦,2,米甘幹．理佛克,無黨籍及未經政黨推薦,2,鄭天財 Sra‧Kacaw,中國國民黨,256,陳國榮,無黨籍及未經政黨推薦,2,陳政宗,無黨籍及未經政黨推薦,4,陳瑩,民主進步黨,60,高美珠,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,16,伍麗華 Saidhai．Tahovecahe,民主進步黨,8,孔文吉,中國國民黨,4,張子孝,無黨籍及未經政黨推薦,2,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,10,4702,110,4812,7834,61.42
